DATE,CAMP_DAY,PRODUCTION ACTUAL,GRADE_A,GRADE_B,DRI_FINES,DRI_DUST,PRODUCTION PLAN,PROD_LOSS,PELLETS_CONSUMPTION,IRON ORE CONSUMPTION,TOTAL_IRON_ORE_PELLETS,HG_COAL_CONSUMPTION,SA_COAL_CONSUMPTION,ESSAR_FINES,NCL_FINES,WASH_COAL,COAL_LOSSES_BYPRODUCTS,GROSS COAL CONSUMPTION,COAL_PER_TDRI,DOLO_CONSUMPTION,CHAR_GENERATION,PLUS_6_CHAR,MINUS_6_CHAR,MAG_CHAR,MIX_CHAR,POWER,KILN_AVAILABILITY,TOTAL_STEAM_FLOW,AVERAGE_STEAM,FEED_LOSS_TOTAL,FEED_LOSS_REASON,SLINGER_LOSS,SLINGER_LOSS_REASON,REMARKS
2024-08-29,90,1452.634167039938,1056.5497132384512,338.2719827577638,72.6317083519969,-14.81923730827384,2000,27.36829164800309,340.87756689149404,690.0021312622421,1030.8796981537362,630.4888295342778,288.0467291806937,37.97571357164698,45.63438378678091,166.46411091952697,78.08495342672528,1168.6097669929263,0.8044763048457176,87.58821709122114,564.2386134298068,368.5798368061465,132.84264096924343,36.6696012998292,26.146534354587743,922.3623249865736,82.43753068815408,19.49564993876677,0.8123187474486154,172,Material bridging,53,Material overload,Potential accretion in zone(s) [3]
2024-08-30,91,1459.148898066668,860.8711685341922,338.10493922988377,182.12095321181437,78.05183709077755,2000,27.0425550966666,365.7419631972884,740.3324788999564,1106.0744420972449,681.5126813037127,311.357615787904,40.74574974871617,52.3204769410705,179.93562654774624,112.84642547318587,1265.8721503291497,0.8675414496809718,93.97710375611366,604.6010493124998,397.68446577334754,142.72817310592507,47.86999174568857,16.318418687538497,825.5768092619988,90.32065476804158,20.533964944516796,0.8555818726881997,158,Power interruption,18,Normal operation,Potential accretion in zone(s) [3]
2024-08-31,92,1394.1767511709415,929.9176709904456,318.21340947783693,102.23196949186138,43.81370121079794,2000,30.29116244145292,331.8941654019295,671.817988989961,1003.7121543918904,623.1467467206753,284.6924065650271,36.97491118685584,47.47844867453874,164.5256256829738,82.06353919684278,1156.818138830071,0.8297499853289636,85.27993929206623,510.49923009373714,316.7081927604379,114.90876955624393,41.13291544438483,37.749352332670526,870.7408195802767,88.58855407106189,20.3841780957468,0.8493407539894499,15,Normal operation,90,Alignment issues,Potential accretion in zone(s) [3]
2024-09-01,93,1426.3877612706697,895.5850866191538,353.3444799451994,124.22073629442154,53.23745841189498,2000,28.68061193646652,357.17550912179473,722.9923188438027,1080.167827965597,675.8197657912473,308.7567359371396,39.79139769421688,51.09502017640105,178.43256087087678,91.5132752903032,1253.8954804698817,0.8790705546666169,91.77596026019933,568.4067538664062,372.0945910473543,132.88976395531694,53.079368840607614,10.343030023127426,902.1118834353712,94.97184302608224,20.69564734905437,0.8623186395439321,67,Power interruption,24,Normal operation,Potential accretion in zone(s) [3]
2024-09-02,94,1385.8804510015602,934.5508688397036,402.6014518934524,69.29402255007801,-20.56589228167377,2000,30.705977449921985,340.87557957257985,689.998108544353,1030.873688116933,650.0793724635852,296.99691441685286,37.97549217293614,48.76326671648771,171.6364821946324,102.75877196688788,1205.4515279644943,0.8698091722798514,87.58770645122193,565.3856867914405,366.8789462701398,126.6408367558872,44.11386739676126,27.752036368652284,940.1728083887012,84.4774874178544,19.82385702371454,0.8259940426547726,73,Material bridging,73,Power interruption,Potential accretion in zone(s) [3]
2024-09-03,95,1393.0725615513643,893.7987797840991,357.55716971704857,99.20162843515178,42.51498361506492,2000,30.34637192243177,318.32166616954856,644.3446252180382,962.6662913875869,611.9512839617538,279.5776189933683,35.46285702617719,45.53686224318514,161.5697560986178,110.87590581664725,1134.0983783231022,0.8140985686058869,81.7924965128979,462.602066851097,320.3061166609162,107.69311468928952,40.4161200729022,-5.813284572010957,832.0980212115511,85.17702012746881,20.29689902050894,0.8457041258545391,69,Raw material shortage,17,Normal operation,Potential accretion in zone(s) [3]
2024-09-04,96,1427.448168588428,775.4347619111846,443.9821086064858,145.6219086495302,62.40938942122716,2000,28.6275915705786,332.4527835290528,672.9487401326418,1005.4015236616946,644.3413275784319,294.3754166461765,37.03714444610201,47.55836066107569,170.12150128540844,73.56543797336087,1193.4337506171946,0.836061005141332,85.42347577126534,489.3314628536437,309.7611839074152,109.42439731508648,41.13300670658572,29.01287492455629,820.6200551299544,83.58923098919445,21.285103476967976,0.8868793115403323,40,Normal operation,52,Power interruption,Potential accretion in zone(s) [3]
2024-09-05,97,1356.09679799864,765.0371405627072,418.0040907503302,121.1388966799217,51.91667000568077,2000,32.19516010006801,337.99117917635846,684.1595242134576,1022.150703389816,660.5086325397308,301.7616526833937,37.65415344633195,48.35064465064642,174.39005596913762,66.60228217971849,1222.6651392892406,0.9016060955926444,86.84656208555982,559.263339338773,365.4871085462903,132.0733282411925,54.15540922572428,7.547493325565938,936.9844588504778,94.45871058336404,17.544721928663215,0.7310300803609673,45,Normal operation,119,Mechanical failure,Potential accretion in zone(s) [3]
2024-09-06,98,1372.323887229752,855.0487583363745,467.0569465838638,68.6161943614876,-18.39801205197364,2000,31.3838056385124,342.6304998846964,693.5504067099324,1036.1809065946288,675.2036238951313,308.47524378442614,38.17100034826649,49.01431329293425,178.26988469307204,117.21519121024964,1249.1340660138303,0.9102326918868988,88.03863181623542,500.8112199899304,328.9308996293209,102.84911349058898,49.655279423382986,19.375927446637547,842.6842478525069,87.43075845982636,20.547460664494512,0.856144194353938,139,Power interruption,113,Alignment issues,Potential accretion in zone(s) [3]
2024-09-07,99,1373.3272533057195,710.4094537667269,414.7214621746565,173.73743615503528,74.45890120930085,2000,31.333637334714027,327.5186716750755,662.9611433360055,990.479815011081,650.9173325596754,297.37974699620406,36.48745612191623,46.85252126757566,171.8577236756032,75.65558606071404,1203.4947806209746,0.8763350306520582,84.15565969243228,503.8068730336012,339.3954396750153,120.68108382222886,39.49294776343452,4.23740177292251,913.5924125386342,82.89217097410715,17.76912053629875,0.7403800223457813,163,Power interruption,105,Power interruption,Potential accretion in zone(s) [3]
2024-09-08,100,1321.3719726317968,678.6900325387705,412.5454460758564,161.09554581201883,69.04094820515093,2000,33.931401368410164,310.84641131972194,629.2132634650641,940.059674784786,623.1020152114884,284.6719704140454,34.6300708160408,44.46750477711825,164.51381549608686,71.8491580792939,1151.3853767147798,0.8713559849627717,79.87173578179576,490.5805861334784,305.9025671047138,116.60503622834344,47.93057743116373,20.142405369257403,845.2918759537422,90.03883780114931,18.905141439233176,0.7877142266347157,2,Normal operation,33,Material overload,Potential accretion in zone(s) [3]
2024-09-09,101,1311.108302089375,674.8382621616041,449.1504550722156,130.98370939888872,56.13587545666656,2000,34.44458489553125,314.04945136541374,635.6968360808859,949.7462874462996,635.0012757453477,290.108296826012,34.98690782483236,44.9257091936608,167.65550450401406,111.11815199755266,1172.6776940938669,0.8944171066761565,80.6947543495246,551.5756417962699,348.09817122423755,113.55331162782,52.84454236704492,37.079616577167485,844.255640023437,81.77337271705959,18.403455095459197,0.7668106289774664,56,Normal operation,17,Normal operation,Potential accretion in zone(s) [3]
2024-09-10,102,1348.846605226296,686.7836773240017,508.2940120024925,107.63824112986136,46.13067476994047,2000,32.55766973868519,336.34113325219954,680.8195120949347,1017.1606453471344,686.0518123277452,313.4313747246974,37.47032887856312,48.11460066769198,181.1340655602517,111.25805337130546,1266.2021821589494,0.9387295614289058,86.42258411031887,608.0296537308221,415.01693381337225,144.76759279229083,51.08488578589883,-2.8397586607397898,889.3721698296835,94.83256942842964,19.515688270385667,0.8131536779327361,134,Power interruption,67,Material overload,Potential accretion in zone(s) [3]
2024-09-11,103,1353.42018835501,695.5965714790167,508.7272971942667,104.3674237772086,44.72889590451791,2000,32.3289905822495,326.4589990121478,660.8161608939864,987.275159906134,671.8008907084551,306.92066245200084,36.36940251723343,46.70093193765269,177.3714818537469,71.24274756529442,1239.1633694690888,0.9155791971562116,83.8833776526004,536.3244835443226,349.7018809608523,110.38201520213303,32.32431645977287,43.91627092156432,887.4721517661526,80.92637071335025,17.225457998345416,0.7177274165977257,130,Power interruption,103,Mechanical failure,Potential accretion in zone(s) [3]
2024-09-12,104,1339.4734034965245,605.1349943123708,517.0879451741439,152.07532480700664,65.1751392030028,2000,33.02632982517378,330.6075953549199,669.2137223538483,999.8213177087682,686.4232947307928,313.60109111955427,36.83157991386934,47.29440099816826,181.23214578792405,109.0304238618429,1265.3825125503083,0.9446865531239284,84.94935615159102,556.2556623642942,379.1690704166663,131.9940308024524,43.897228908122045,1.1953322370534352,806.7934704091743,86.85197713567814,17.89713567744851,0.7457139865603546,16,Normal operation,69,Mechanical failure,Potential accretion in zone(s) [3]
2024-09-13,105,1280.95120211613,559.4649482768699,506.4194350446522,150.54677315622547,64.52004563838227,2000,35.9524398941935,314.9992941947657,637.6195016953869,952.6187958901526,659.9120093894635,301.48907791451967,35.09272575692595,45.061587038839725,174.2325332064638,107.34359945983589,1215.7879333062126,0.9491289998383484,80.93881570181155,605.2597535787402,402.2484186275165,133.773358892838,60.30979468874146,8.928181369644221,857.3719428277058,94.00663343877396,18.796742901084933,0.7831976208785388,96,Power interruption,10,Normal operation,Potential accretion in zone(s) [3]
2024-09-14,106,1339.5444671295172,646.0790822867042,541.102890403759,106.65374610733777,45.70874833171615,2000,33.022776643524146,310.46598742819884,628.4432119233106,938.9091993515094,656.3199604973792,299.848005327736,34.58768941537535,44.41308400661036,173.28414649889598,92.8852227012594,1208.4528857459968,0.9021371932023772,79.77398616834579,547.2892836001187,368.20846620997406,115.55165515807042,27.459509035112458,36.06965319696178,803.410299098295,88.0895039587829,17.74348206590223,0.7393117527459263,172,Power interruption,68,Power interruption,Potential accretion in zone(s) [3]
2024-09-15,107,1284.632887380482,556.7837272919861,601.8257580674398,88.21638141473937,37.80702060631688,2000,35.768355630975904,314.55268202153025,636.7154722686624,951.2681542901928,671.036184151232,306.57129667060565,35.04297060253705,44.99769783753754,177.16958105677872,68.70801455194724,1234.8177303186908,0.9612222623668228,80.82405906252416,593.8828934615127,381.2277180457895,141.52388118397164,55.93654165794079,15.194752573810888,802.3468694545325,85.1923960248144,16.71975916453976,0.6966566318558233,25,Normal operation,76,Mechanical failure,Potential accretion in zone(s) [3]
2024-09-16,108,1323.3015181299943,551.7728834105666,535.4015126726588,165.28898543273831,70.83813661403065,2000,33.83492409350028,314.95600935906424,637.5318848153507,952.487894174415,678.0743214170996,309.78675795079266,35.08790357828397,45.05539501419912,179.02781740865456,96.00650274214142,1247.0321953690298,0.9423643654027212,80.92769369803538,592.8872048010267,401.7441420084128,122.73167043135837,59.095541264786135,9.315851096469371,835.1242275712485,93.08318626679588,19.57294293947391,0.8155392891447463,147,Raw material shortage,73,Material overload,Potential accretion in zone(s) [3]
2024-09-17,109,1333.6480965114729,566.3277561393207,605.133478222966,113.53080350443008,48.65605864475606,2000,33.31759517442636,312.1870448739621,631.926965097304,944.114009971266,678.3271004024882,335.5086055270044,34.77942507342016,44.65928639918826,179.09455709870258,99.0359917760189,1272.3689745008037,0.9540515056625792,80.21621049704137,584.2294787577003,393.4909459953011,121.9617943161297,49.0387654745976,19.737972971671866,883.3775998975569,94.78543341087688,16.82691842303666,0.7011216009598608,88,Power interruption,100,Material overload,Potential accretion in zone(s) [3]
2024-09-18,110,1273.378237108549,486.7449148012013,611.4038670569598,122.6606186752715,52.56883657511639,2000,36.33108814457256,297.03633045676776,601.2589885174978,898.2953189742655,651.404918000889,322.1925757385075,33.091548700797674,42.49193158604104,171.9864578786007,74.81754276718375,1221.167431904836,0.9589981957581843,76.3232465934275,593.1871159680052,364.475029358026,132.37045114278138,31.36844457321747,64.97319089398036,861.9016233471626,84.49832741653101,17.243158096331538,0.7184649206804807,135,Feeder malfunction,49,Alignment issues,Potential accretion in zone(s) [3]
2024-09-19,111,1255.9964590918833,488.6931330719923,601.4520968125839,116.095860445115,49.75536876219212,2000,37.20017704540584,301.8445358810274,610.991726346332,912.8362622273594,668.1293481616593,330.4646766735054,33.62721032749382,43.17975968984602,176.40210692254144,114.50282311194708,1251.803101775046,0.996661330303535,77.55871111624631,507.1726119280137,323.43249385648244,116.77571909853413,26.36150241452714,40.60289655846998,810.9176492558754,81.18605650092208,18.226551555714494,0.7594396481547706,150,Feeder malfunction,61,Alignment issues,Potential accretion in zone(s) [3]
2024-09-20,112,1247.3041474507856,425.5768081401415,687.3386314578593,94.07209549694944,40.31661235583533,2000,37.634792627460726,312.49302228770995,632.5463225678744,945.0393448555844,698.1846864170979,345.33040239895763,34.81351271001603,44.70305737936384,184.3374341269471,73.03723331483104,1307.3690930323826,1.0481558132427895,80.29483114780683,653.6285920364966,423.4807930319525,138.65401040167362,52.434135789055446,39.05965281381509,830.6769714466841,94.3552964079001,18.44490441436731,0.7685376839319713,141,Raw material shortage,99,Material overload,Potential accretion in zone(s) [3]
2024-09-21,113,1259.6528151621642,434.7345521060185,659.4375402689279,115.8365059510525,49.64421683616524,2000,37.01735924189179,301.5661715715848,610.4282631400722,911.994434711657,680.1126447205298,336.3917568619537,33.59619894889136,43.13993884646757,179.5659834483649,69.91578615835537,1272.8065228262074,1.010442327842811,77.48718563045902,634.0254624148901,410.18216564115545,153.42564001773388,60.68671398892038,9.730942767080364,855.6057382146888,85.38889333327364,17.04918095115185,0.7103825396313271,144,Feeder malfunction,94,Alignment issues,Potential accretion in zone(s) [3]
2024-09-22,114,1252.3573613476226,453.4153321411112,645.9099540548473,107.12245260616486,45.90962254549913,2000,37.38213193261887,290.7900168022504,588.6152414576586,879.405258259909,662.003006675869,327.4345157265815,32.39567357945791,41.59837781750181,174.78460643585586,76.15144823539957,1238.2161802352662,0.988708349909694,74.71826131563162,565.8387314899569,353.40759496945725,128.7464899031853,54.98437564327288,28.700270974041477,850.6346426054762,88.76047848676997,18.04446776413564,0.7518528235056516,125,Power interruption,58,Alignment issues,Potential accretion in zone(s) [3]
2024-09-23,115,1221.6631606348976,408.108523065868,633.5705537689068,125.98885866008597,53.99522514003684,2000,38.91684196825512,303.94183784539047,615.237071202867,919.1789090482577,698.4990460541949,345.48588839297696,33.86086178012009,43.47978498118983,184.42043257996804,129.94285148265925,1305.7460137884498,1.0688265438976274,78.09761117187523,647.289231363147,422.2878966102802,156.61384628663498,34.77012531265048,33.61736315358132,922.699386628213,82.09937792870926,15.418960128311912,0.6424566720129964,1,Normal operation,52,Alignment issues,Potential accretion in zone(s) [3]
2024-09-24,116,1199.5798945449094,340.7428743676767,684.0645664875924,122.34071758274818,52.43173610689223,2000,40.02100527275453,283.6202045896603,574.1021546841545,857.7223592738148,657.9890323262814,325.4491565453662,31.596915428750727,40.5727148302381,173.7248213293514,99.44288311748188,1229.332640459988,1.0248026380321804,72.8759838248998,573.6993914060944,379.5893130680725,128.60057472410577,42.67905773017257,22.83044588374355,800.9918535488239,90.6075434555519,16.64909999337213,0.6937124997238387,3,Normal operation,2,Normal operation,Potential accretion in zone(s) [3]
2024-09-25,117,1194.5871333482196,322.4465904306278,743.6145768187697,89.9681762691754,38.55778982964671,2000,40.27064333258902,291.0455714251888,589.1325334463612,880.17810487155,681.6456520626833,337.15000042221163,32.42414382832504,41.6349356673032,179.97073400426797,114.94681215297196,1272.8254659847912,1.0654940359329697,74.78392587078763,624.9284572457096,381.64483551582526,127.9951559914492,35.89893666485648,79.38952907357873,828.789808548742,94.66219022348768,16.504583032935884,0.6876909597056619,90,Raw material shortage,101,Power interruption,Potential accretion in zone(s) [3]
2024-09-26,118,1255.343532856285,336.2899222241361,785.7675864556293,93.30021692356368,39.985807252955965,2000,37.23282335718575,294.6032707630631,596.3340050712304,890.9372758342936,696.5627454587195,344.52817122041586,32.82049191383035,42.14387515169621,183.90920297208297,118.82078909204928,1299.964486716745,1.035544815178148,75.69807385885463,530.4657078084065,370.8843671304336,123.33047758026228,27.36366252333916,8.88720057437149,860.791744715643,86.88496618326778,16.875487607170925,0.7031453169654552,121,Material bridging,81,Mechanical failure,Potential accretion in zone(s) [3]
2024-09-27,119,1153.3475261485105,274.49067162937496,709.6761534045577,118.42649078020445,50.75421033437351,2000,42.33262369257448,289.37486243629195,585.7506952879565,875.1255577242484,690.7424635459977,341.6493909576891,32.23801727678192,39.44933466616145,209.729710458376,129.6624129179043,1313.808916905006,1.1391266614082405,74.35463853765454,643.0820340901341,444.9582480884549,136.00434213410117,61.13372409250492,0.9857197750731076,903.8431568677212,92.67994691810492,16.051091811335972,0.6687954921389988,69,Material bridging,118,Mechanical failure,Potential accretion in zone(s) [3]
2024-09-28,120,1173.4664709877786,279.99551378125136,699.3511487790868,135.8838658992083,58.23594252823227,2000,41.32667645061107,290.85665138870223,588.7501227497507,879.6067741384529,694.2795176730417,343.3988597569364,32.40309705408588,39.65134111480769,210.80366403310245,67.0606782767237,1320.5364796319743,1.1253295362758835,74.73538301911346,555.5705766978064,341.35320490441114,133.91169676642144,50.581989484610055,29.723685542363683,939.3312410379992,88.14546047488338,15.546309376008868,0.6477628906670362,144,Feeder malfunction,72,Power interruption,Potential accretion in zone(s) [3]
2024-09-29,121,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.93105411839753,0.0,0.0,0.0,1440,Scheduled maintenance,1440,Scheduled maintenance,Potential accretion in zone(s) [3]
2024-09-30,122,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51687432006423,0.0,0.0,0.0,1440,Scheduled maintenance,1440,Scheduled maintenance,Potential accretion in zone(s) [3]
2024-10-01,123,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.05501947596926,0.0,0.0,0.0,1440,Scheduled maintenance,1440,Scheduled maintenance,Potential accretion in zone(s) [3]
2024-10-02,124,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.21674041346898,0.0,0.0,0.0,1440,Scheduled maintenance,1440,Scheduled maintenance,Potential accretion in zone(s) [3]
2024-10-03,125,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.42768906031198,0.0,0.0,0.0,1440,Scheduled maintenance,1440,Scheduled maintenance,Potential accretion in zone(s) [3]
2024-10-04,126,1154.2466091267063,264.0167965490911,773.4534309633462,81.74346712998828,35.03291448428081,2000,42.28766954366469,265.41214899569013,537.245528181713,802.6576771774031,633.543080103173,313.35789948621533,29.56843373592833,36.18259237186232,192.36229675359743,65.510435800153,1205.0143024507763,1.043983402613139,68.1974385609302,533.9393690617546,350.1032451051571,120.46849097643846,29.45457647575416,33.91305650440495,813.4428262940581,94.1444034101368,16.027348441811355,0.6678061850754732,152,Raw material shortage,110,Power interruption,Potential accretion in zone(s) [3]
2024-10-05,127,1187.0465963685094,286.90025511044587,764.9220206210172,94.65702444593248,40.56729619111411,2000,40.647670181574526,298.2677484453317,603.7516167192656,902.0193651645972,711.9699258701315,352.14874485202904,33.22873571855048,40.66166677187732,216.17499182149325,84.14510590071508,1354.1840650340814,1.1408011018075364,76.6396584567717,612.2407711913319,409.3023018474042,127.63694819962502,38.84419624055016,36.45732490375247,840.2610195723817,91.68753658436606,15.271161034956702,0.6362983764565292,42,Normal operation,55,Material overload,Potential accretion in zone(s) [3]
2024-10-06,128,1194.213491036635,262.4948667040542,721.9420836402943,146.84357848460073,62.93296220768616,2000,40.28932544816824,289.55326921675214,586.1118251207928,875.6650943375449,691.1683234082221,341.8600262816207,32.25789281407755,39.47365615949999,209.859014027092,104.7624017014658,1314.6189126905124,1.1008240340254063,74.40048001663477,551.5547045532697,336.83293399160664,118.71271845247274,53.74413745137573,42.26491465781464,849.832582296744,81.15382042092736,16.779273332446646,0.6991363888519436,84,Power interruption,42,Power interruption,Potential accretion in zone(s) [3]
2024-10-07,129,1232.4061111750816,264.3009857262404,756.6577223697356,148.01318215537404,63.43422092373157,2000,38.37969444124592,308.32380407625016,624.1070184569052,932.4308225331554,735.9738928407784,364.0213907785436,34.349037919081816,42.03256920848057,223.46330158713565,84.05000894546512,1399.84019233402,1.1358595025135767,79.2235538762161,603.916715411284,420.6023030616189,150.03481078492342,38.99635629130999,-5.716754726568297,904.2436651508164,94.6133806475691,16.917877422288225,0.7049115592620093,147,Feeder malfunction,41,Power interruption,Potential accretion in zone(s) [3]
2024-10-08,130,1224.9114410568366,307.7936625263197,733.2004651406321,128.74211937291938,55.175194016965406,2000,38.75442794715818,307.9150182876212,623.2795569493736,931.1945752369948,734.9981145706035,363.5387593068898,34.303496840615736,41.97684105280517,223.1670266295708,82.475982284339,1397.9842384004849,1.141294130777588,79.1185166960791,666.5054689748112,401.6972547484498,157.53567799946092,64.75017036034119,42.5223658665592,831.4472594541925,85.47523306092856,17.75412831590233,0.7397553464959304,177,Material bridging,104,Power interruption,Potential accretion in zone(s) [3]
2024-10-09,131,1159.0969187735363,254.8286958062366,687.0655219341179,152.04189072322723,65.16081030995451,2000,42.04515406132319,275.43451773869555,557.532741142169,832.9672588808646,657.4666359290841,325.1907731096284,30.68498302418042,37.54890240778516,199.62619133269337,86.09755478738059,1250.5174858033715,1.07887223712627,70.7726781615756,556.3635729908326,367.0850053787577,127.46968274235374,42.683306480673416,19.125578389047742,938.524363100967,84.54248963766037,17.008685910931238,0.7086952462888015,107,Material bridging,101,Material overload,Potential accretion in zone(s) [3]
2024-10-10,132,1198.016818782959,275.19853733000616,724.4660983404033,138.8465281787847,59.505654933764845,2000,40.09915906085205,279.66540599265386,526.7917883357395,806.4571943283934,667.5658344251883,330.18595611552314,31.156328211108224,38.12568273092839,202.6926047765349,105.6852893455934,1269.726406259283,1.0598569121501753,71.85980150106586,529.0110002332273,349.8179351322916,120.69968655326667,43.51198012967962,14.98139841798934,897.0115409042139,88.90729915032317,17.87085023129151,0.7446187596371462,84,Power interruption,13,Normal operation,Potential accretion in zone(s) [3]
2024-10-11,133,1143.0378607421285,243.3845920286942,761.8724525989004,96.44657128017356,41.334244834360106,2000,42.84810696289358,275.7819514059535,519.476718460053,795.2586698660066,658.2959656960862,325.6009694197623,30.72368912488764,37.59626667052228,199.87800022108132,90.5125969024004,1252.0948911323396,1.095409814614019,70.8619509633915,549.8116658877755,372.3512764792306,126.14301440406268,41.24867954999748,10.068695454484669,851.7451081399278,87.66014360787567,14.35816336519842,0.5982568068832675,26,Normal operation,37,Power interruption,Potential accretion in zone(s) [3]
2024-10-12,134,1125.867215205288,249.82399354439053,716.1316363737936,111.93810970097265,47.97347558613114,2000,43.7066392397356,265.37965355515263,499.8824283898384,765.262081944991,633.4655129625379,313.31953386117425,29.56481355771159,36.17816239650753,192.3387450902713,107.49038124633034,1204.8667678682025,1.0701677352320007,68.18908888357763,544.7341012142692,345.81356563260977,111.60574994875763,46.90144114944435,40.41334448345748,867.8670789885255,92.46976617060707,14.262413657955426,0.5942672357481428,11,Normal operation,103,Mechanical failure,Potential accretion in zone(s) [3]
2024-10-13,135,1151.4143940112208,258.90736238764646,805.9900758078545,57.57071970056104,28.94623611515885,2000,42.429280299438965,282.35949276624507,531.866505333197,814.225998099442,673.9966630027976,333.3667199788225,31.4564649099941,38.492956964275024,204.64519331244963,97.17202538555624,1281.957998168339,1.1133767345936496,72.55204493421324,583.5357802985947,369.4358988715549,129.1472456080744,42.6580456816156,42.2945901373497,919.6633682456396,81.6404402267716,16.205467664975277,0.6752278193739699,47,Normal operation,81,Power interruption,Potential accretion in zone(s) [3]
2024-10-14,136,1190.576961332948,250.0104453857826,769.9785664797541,119.41156462718786,51.17638484022359,2000,40.4711519333526,270.9782847349278,510.4282909392574,781.4065756741852,646.8295358809237,319.929537635044,30.18853314130071,36.94140172290888,196.39645517058628,74.72729946230359,1230.2854635507636,1.033352318671914,69.62765266957156,526.3585453040683,352.8581226571522,126.22099104712356,41.51252744102334,5.766904158769307,919.9253535330064,93.24646061628955,16.480231233607476,0.6866763014003116,93,Raw material shortage,25,Normal operation,Potential accretion in zone(s) [3]
2024-10-15,137,1143.396901878108,243.8936163289021,770.9007012274519,90.02180902522794,38.5807752965261,2000,42.8301549060946,276.46371236386784,520.7609176013892,797.224629965257,659.9233400977688,326.4058880436163,30.79964120087253,37.68920845532229,200.3721189123228,101.12492670448933,1255.1901967099027,1.097772955872249,71.03712889407981,575.7563349984367,365.4857824096866,139.4918785617352,46.5603404308996,24.21833359611537,922.06073813914,92.9395482118596,16.310523535145446,0.6796051472977269,76,Material bridging,86,Alignment issues,Potential accretion in zone(s) [3]
2024-10-16,138,1141.035026565503,235.9149339836532,694.7966735492018,147.2263933228535,63.09702570979425,2000,42.948248671724855,270.1953083458528,508.9534373342452,779.148745680098,644.9605586127026,319.00511937628585,30.101305086500787,36.83466163723498,195.82897874919323,97.9192219171848,1226.7306234619175,1.0751033885036438,69.42646751512157,561.2054671646139,360.4644480309829,125.89719272056014,43.13928257142162,31.704543841649183,937.8741495072024,81.75423355956129,16.917826639490997,0.7049094433121249,44,Normal operation,71,Alignment issues,Potential accretion in zone(s) [3]
2024-10-17,139,1131.274320926284,237.62586435005184,675.8300793362301,152.47286406800137,65.34551317200066,2000,43.43628395368581,267.0868733154037,503.09823317410417,770.1851064895079,637.540674063547,315.3351567332168,29.75500761832512,36.410900938839134,193.57608375539164,61.211943636522285,1212.6178231093195,1.071904312400932,68.6277576300924,501.6035720910167,341.8536660403616,124.49372012499164,37.75665441292654,-2.5004684872629923,874.2454771799605,84.71870021991266,16.07737841414914,0.6698907672562142,106,Power interruption,62,Alignment issues,Potential accretion in zone(s) [3]
2024-10-18,140,1120.4052497594364,227.78905968962832,701.8572152833549,133.53128235051722,57.22769243593598,2000,43.97973751202818,269.3118205250464,507.2892553541983,776.6010758792447,642.8516589359344,317.9620326570188,30.00287948245491,36.71421922415515,195.18865483407765,71.41959163456927,1222.7194451336409,1.0913189182183611,69.19945602899794,545.0053533429302,367.4708542314149,129.87258355230335,42.23045333944759,5.431462219764399,816.9816492938035,91.41584927818135,14.32495995134304,0.5968733313059601,139,Raw material shortage,69,Mechanical failure,Potential accretion in zone(s) [3]
2024-10-19,141,1161.1763352629505,242.63353214733183,797.6465887904276,84.62735002763371,36.26886429755746,2000,41.94118323685248,282.3392887913648,531.8284481125664,814.1677369039312,673.9484357889179,333.3428662285188,31.45421407145973,38.49020263599674,204.63055011308512,79.95843546124,1281.8662688379782,1.1039376448777671,72.54685353909139,624.8854308941587,376.9452889913111,133.18855642673012,58.18307076949807,56.56851470661945,813.0474508990384,83.2781290251511,17.026591234110633,0.7094413014212764,30,Normal operation,99,Alignment issues,Potential accretion in zone(s) [3]
2024-10-20,142,1190.5992696464596,270.79967134215866,798.2196178261169,85.10598633472877,36.47399414345523,2000,40.47003651767702,283.0640466421093,533.193638358206,816.2576850003154,675.6784444672209,334.1985489793077,31.53495624760134,38.58900601775986,205.15583158677407,103.8503841850458,1285.156787298664,1.0794201038610434,72.73307948686629,614.9281566910025,418.98313607482015,147.75003323382435,48.27414613593856,-0.0791587535804865,879.8421196055617,90.33700380667644,16.659036682823444,0.6941265284509769,43,Normal operation,41,Material overload,Potential accretion in zone(s) [3]
