DATE,POSITION,SHELL_TEMP_0,SHELL_TEMP_90,SHELL_TEMP_180,SHELL_TEMP_270,SHELL_TEMP_AVG
2024-07-25,8th no.,248.0559090258635,290.18767363945466,272.45675333201814,285.71414260089284,274.1036196495573
2024-07-25,8th no.-7th no.,261.3531840585794,298.5801698783176,298.02460232989745,262.3417892644086,280.07493638280073
2024-07-25,7th no.,295.4024137406452,299.2885780197774,295.00795044214817,271.72231141123086,290.3553134034504
2024-07-25,7th no.-6th no.,249.00089060643808,292.0766865721764,241.7090340913108,255.1886585730244,259.49381746073743
2024-07-25,6th no.,271.5391584247227,258.42602201498624,291.26615605208593,274.6198948427982,273.9628078336483
2024-07-25,6th no.-5th no.,289.5290999143195,241.79535298523874,260.41853746744874,246.28043234603678,259.50585567826096
2024-07-25,5th no.,282.27217209873567,279.20422444139524,281.4526337349609,289.0854602134564,283.0036226221371
2024-07-25,5th no.-tyre,241.0019486109793,268.63924523477766,261.51314325105915,248.55026474296685,254.92615045994575
2024-07-25,tyre-4th no.,238.50720888710393,271.0793258597986,232.26475703377056,277.6362722165586,254.87189099930794
2024-07-25,4th no.,242.71729664716142,274.04249005211017,234.95504494563176,266.26819117983575,254.49575570618478
2024-07-25,4th no.-3rd no.,285.19043584827665,243.67724578746663,258.9487058007516,270.9368866700731,264.68831852664204
2024-07-25,3rd no.,275.56473490446626,236.28721319868222,241.86719680036987,252.02259725058775,251.43543553852652
2024-07-25,3rd no.-2nd no.,220.60294878464435,245.81091356801352,238.2649954583195,247.33871403789593,238.00439296221833
2024-07-25,2nd no.,230.0072834650213,221.66949944374178,251.29246938608912,237.46255701049245,235.10795232633615
2024-07-25,2nd no.-1st no.,217.38382167383813,260.59944779934443,257.3419840441539,230.2722839227943,241.39938436003268
2024-07-25,1st no.,225.7468951785953,259.6108785241915,230.92207021107427,255.02968428629922,242.8273820500401
2024-07-26,O/L CONE,235.34665836235564,234.15437761337586,246.77715588434583,242.43188226566977,239.67751853143676
2024-07-26,CONE-10th no.,262.9637400932495,270.19732332286304,225.84716352441265,226.73602734211786,246.43606357066074
2024-07-26,10th no.-tyre,276.78795174135456,247.4060617518786,260.56377996090754,265.5772887677339,262.5837705554686
2024-07-26,tyre-9th no.,269.46589178443554,240.16664376538196,275.480193758191,271.70380896859683,264.20413456915134
2024-07-26,9th no.,263.99075403784434,278.42700941390734,254.34810463924956,261.8152590776668,264.645281792167
2024-07-26,9th no.-8th no.,291.4489135300589,262.2969547464254,274.065864303891,273.4577827635946,275.3173788359925
2024-07-26,8th no.,284.3769271057909,292.9976002063003,272.66714496114565,248.05480090771604,274.5241182952382
2024-07-26,8th no.-7th no.,290.72550117903586,268.45012341718535,285.67642392810285,298.4442034738216,285.8240629995364
2024-07-26,7th no.,271.82617013333765,270.27511517556053,289.63634184999677,267.71025925278485,274.86197160292
2024-07-26,7th no.-6th no.,287.56555632926637,291.0510939122963,275.8853324028597,273.1348490186429,281.90920791576633
2024-07-26,6th no.,295.83451962774296,288.9263632378963,278.86387717981574,286.99426947024597,287.65475737892524
2024-07-26,6th no.-5th no.,281.84406084342714,246.76108464780603,276.2749542969985,246.67950700198062,262.8899016975531
2024-07-26,5th no.,296.94105134581054,250.75034013566534,295.56265281544313,289.08646213243486,283.08512660733845
2024-07-26,5th no.-tyre,273.6387615545986,279.9379161773672,248.75338980942132,278.31244698112175,270.16062863062723
2024-07-26,tyre-4th no.,253.49115038681296,286.4347104249158,248.50151603492586,258.82661674406575,261.81349839768006
2024-07-26,4th no.,237.9882318278767,259.4649213846578,287.3450570455644,249.2588740333467,258.5142710728614
2024-07-26,4th no.-3rd no.,271.0613663067474,241.14427996815678,269.8922455323575,258.44631087216703,260.1360506698572
2024-07-26,3rd no.,246.90485940309247,250.97257754084413,248.26988425865804,272.17909293187455,254.58160353361728
2024-07-26,3rd no.-2nd no.,270.78540601882867,271.3896520752426,244.89825220900616,259.2179253042635,261.57280890183523
2024-07-26,2nd no.,265.4727424576825,270.35556187898635,239.51811300638033,269.9729192954804,261.3298341596324
2024-07-26,2nd no.-1st no.,225.37691111271232,255.7766992451381,251.73629598857994,235.74260627548816,242.15812815547963
2024-07-26,1st no.,226.2619197544891,212.18049739824653,221.07777813039283,215.7342729653471,218.8136170621189
2024-07-27,O/L CONE,254.26459217826306,245.34074952387374,238.70754728119422,264.2759987859954,250.6472219423316
2024-07-27,CONE-10th no.,224.41798436743363,265.97324319950866,259.0752969133545,262.62796120111335,253.02362142035253
2024-07-27,10th no.-tyre,249.60598586605306,263.9866842332972,238.58330782879767,286.3408406287872,259.62920463923376
2024-07-27,tyre-9th no.,257.3444230956572,236.42570424256752,262.8349785622706,269.0587949538842,256.4159752135949
2024-07-27,9th no.,248.55818579309746,260.0496762824068,277.6877306555268,285.49856921115065,267.94854048554544
2024-07-27,9th no.-8th no.,240.8304245173741,239.8398151520241,261.25982203765955,239.3391809858248,245.31731067322065
2024-07-27,8th no.,229.00886758098116,240.7455926631121,229.43292098088895,259.4493105290856,239.65917293851697
2024-07-27,8th no.-7th no.,288.85727610985884,265.9451053724204,273.3425187447081,274.2548578690948,275.59993952402056
2024-07-27,7th no.,265.82593125020935,289.39701307524575,274.9480545993837,277.4567566292192,276.9069388885145
2024-07-27,7th no.-6th no.,295.58713743268584,300.5529131624945,287.808200054022,285.61146524431547,292.3899289733795
2024-07-27,6th no.,300.7056878550453,290.914770160301,261.30074531392233,267.15209798984694,280.01832532977886
2024-07-27,6th no.-5th no.,295.55993991439027,297.57790010209885,263.820499041966,265.84120334832085,280.69988560169395
2024-07-27,5th no.,298.73653412514153,253.65870476832887,293.3647085634599,300.27806662115137,286.5095035195204
2024-07-27,5th no.-tyre,254.47203890540206,270.09237063151346,248.1392775612029,293.8265847591754,266.63256796432347
2024-07-27,tyre-4th no.,283.27691734054173,268.4400837310289,266.7398425702785,258.04177142173756,269.12465376589665
2024-07-27,4th no.,284.51177770785716,273.62064996503545,279.8399754258485,279.7037191412527,279.4190305599984
2024-07-27,4th no.-3rd no.,255.6222990449357,251.10636784691718,272.5203675532954,246.69510811793637,256.48603564077115
2024-07-27,3rd no.,252.10930459849274,226.22109315346322,254.32256554297786,248.2773689849292,245.23258306996576
2024-07-27,3rd no.-2nd no.,252.67233934434776,279.135388322819,239.11560918710816,259.00808080516464,257.4828544148599
2024-07-27,2nd no.,258.95880293777594,233.29067389599314,248.13806650262507,274.7543863630472,253.78548242486033
2024-07-27,2nd no.-1st no.,230.96301086774838,257.5049075705515,226.8650328698098,259.33664772606477,243.66739975854358
2024-07-27,1st no.,237.4701728008324,255.15705669151333,244.8713056138832,244.2085905023537,245.42678140214565
2024-07-28,O/L CONE,252.02295328001375,247.8793618369138,257.76582851831137,257.8730668030487,253.8853026095719
2024-07-28,CONE-10th no.,234.0323582187773,251.41554783165634,259.16745324236985,230.60926420211973,243.8061558737308
2024-07-28,10th no.-tyre,240.3524055277255,264.38996228767553,256.460843312159,237.1825440906796,249.5964388045599
2024-07-28,tyre-9th no.,235.6219826080545,279.625718643271,260.51843038264957,279.77372994064086,263.88496539365394
2024-07-28,9th no.,250.94016054822296,251.97335358980007,266.80353230092095,238.15855872268153,251.96890129040636
2024-07-28,9th no.-8th no.,248.18976705686967,235.51036276525357,248.79760350281796,266.84091903166643,249.83466308915192
2024-07-28,8th no.,275.64471713058,256.20363425950563,240.0558623450576,251.16870395541957,255.76822942264067
2024-07-28,8th no.-7th no.,255.89632381352928,296.9877188182033,277.8966978443094,262.0183780228897,273.1997796247329
2024-07-28,7th no.,284.3288663036593,271.9879472523246,244.73069389051392,276.4431751753846,269.3726706554706
2024-07-28,7th no.-6th no.,290.6373805866029,241.71029965432496,258.357544449646,247.50855829253425,259.553445745777
2024-07-28,6th no.,289.66132607480637,266.6267503567665,238.82168250543745,258.9728833190955,263.52066056402646
2024-07-28,6th no.-5th no.,254.0555988653831,303.29338228421443,284.1154110125266,300.7242155748638,285.547151934247
2024-07-28,5th no.,306.1307773635066,263.0800062673546,287.3422815369722,262.70431465984603,279.81434495691985
2024-07-28,5th no.-tyre,246.00128962101863,252.61610955789266,280.0843793462316,282.1968371815929,265.2246539266839
2024-07-28,tyre-4th no.,265.88339918678463,264.5417455585413,281.0926894659326,271.4437588524804,270.74039826593474
2024-07-28,4th no.,280.4793083620687,243.86983774604568,242.37651982880047,277.31582523906525,261.01037279399503
2024-07-28,4th no.-3rd no.,233.1871680360521,233.62121419831328,259.29640555110416,280.93750354291257,251.76057283209553
2024-07-28,3rd no.,280.04562431481685,273.1741127961613,247.66754883800712,246.6260372087906,261.87833078944396
2024-07-28,3rd no.-2nd no.,235.4333570814281,227.24560820776864,243.65982968467046,262.1943195742286,242.13327863702392
2024-07-28,2nd no.,242.64810392561483,247.78749133246825,266.90930936064973,263.15413012963927,255.12475868709302
2024-07-28,2nd no.-1st no.,273.4547924969155,272.99155364730444,253.85078637862603,245.84829088344614,261.53635585157303
2024-07-28,1st no.,231.82092214839642,216.2869399731148,236.81189592760649,226.68632930031174,227.90152183735736
2024-07-29,O/L CONE,236.41398235196652,242.67158455919244,230.41697001059586,267.01487377266255,244.12935267360433
2024-07-29,CONE-10th no.,241.6129230714868,242.04548441973205,224.74474941715678,221.8729132619644,232.56901754258502
2024-07-29,10th no.-tyre,234.26546414178065,257.5140666132975,259.97715603157536,244.52170875169423,249.06959888458692
2024-07-29,tyre-9th no.,279.444883472012,268.1727019502502,268.17788983624314,264.5175628951369,270.0782595384106
2024-07-29,9th no.,255.7992815132306,231.07603328103818,277.1294840544336,244.5838961466807,252.14717374884577
2024-07-29,9th no.-8th no.,268.3128604656182,284.8102560854763,265.9562907824394,271.1324732116082,272.5529701362855
2024-07-29,8th no.,276.3181081224187,265.50827026985223,239.81945808050435,253.30708480951736,258.73823032057317
2024-07-29,8th no.-7th no.,253.6309709731691,295.6093065214983,246.28406773070822,288.1006946821524,270.906259976882
2024-07-29,7th no.,290.71428856182365,283.40193528393297,271.7946009930541,253.09274170635214,274.7508916362907
2024-07-29,7th no.-6th no.,257.36580404971176,274.71572843420654,285.88990766901156,242.98464943566535,265.2390223971488
2024-07-29,6th no.,287.9665670648569,284.9226494103003,275.4146445050689,241.62737998032154,272.4828102401369
2024-07-29,6th no.-5th no.,260.4093193319305,260.5825362908072,284.592913391903,250.00007770734447,263.89621168049626
2024-07-29,5th no.,300.18695067829606,260.5433884637743,287.3039857167333,300.31018467895456,287.0861273844395
2024-07-29,5th no.-tyre,244.64474713449061,257.44242420736856,288.5746821985427,289.5341085839831,270.04899053109625
2024-07-29,tyre-4th no.,297.84859812220964,297.99433606430193,289.2771310464005,264.5783401250089,287.42460133948026
2024-07-29,4th no.,289.8862041383961,246.81805714115976,252.08121839808612,257.7566400220565,261.63552992492464
2024-07-29,4th no.-3rd no.,274.6040403570662,285.9426146412129,261.55041860645946,269.39767045631135,272.8736860152625
2024-07-29,3rd no.,284.975574057962,272.35438983441026,249.96997885246688,285.7692120045377,273.2672886873442
2024-07-29,3rd no.-2nd no.,256.2492058526895,233.54293772503942,253.9810038117852,240.55382489982983,246.08174307233597
2024-07-29,2nd no.,240.44384506312667,233.81069195539104,264.29601527352327,260.16837904126925,249.67973283332753
2024-07-29,2nd no.-1st no.,241.14281695343797,246.55297682786403,247.82957976135495,236.65914662911038,243.04613004294183
2024-07-29,1st no.,237.02424208485715,225.7626949123743,235.5171253238605,215.44632262754902,228.43759623716028
2024-07-30,O/L CONE,267.9396918552976,242.26487865368932,224.73169761294093,230.5483080297026,241.37114403790764
2024-07-30,CONE-10th no.,260.0186621921486,228.39492804177206,256.57878693517995,258.71758662078093,250.92749094747037
2024-07-30,10th no.-tyre,248.77731488153037,268.3767142480825,259.0792239994665,243.58361269611171,254.9542164562978
2024-07-30,tyre-9th no.,267.4155844853114,238.24753739476688,285.0761366234999,276.32359558905335,266.7657135231579
2024-07-30,9th no.,246.00807062835554,247.13407687432033,252.7735668429851,265.9360571513977,252.96294287426466
2024-07-30,9th no.-8th no.,295.80374195475594,262.83659771068875,295.9028202329972,294.35150484120896,287.2236661849127
2024-07-30,8th no.,263.31270581070146,255.1980973293971,279.27493088589006,265.54916185170737,265.833723969424
2024-07-30,8th no.-7th no.,242.06000784738342,249.2757773813748,237.4068028237349,243.66567764609076,243.10206642464598
2024-07-30,7th no.,244.20544660911563,268.32630800956775,256.9263360508638,279.42374885080335,262.2204598800877
2024-07-30,7th no.-6th no.,244.47906090625335,253.91675840354458,269.0465709455558,270.56054101302567,259.50073281709484
2024-07-30,6th no.,248.43729775470237,292.35386549958076,243.80118166369704,277.40418782001933,265.4991331844999
2024-07-30,6th no.-5th no.,264.01886033349837,270.7054481460002,275.239139217721,251.11298215041737,265.26910746190924
2024-07-30,5th no.,292.1352273596089,261.89204954904227,249.69184157145781,247.55740277719192,262.81913031432526
2024-07-30,5th no.-tyre,255.41119533575676,263.3725339482895,273.16552079762135,286.70826688481947,269.6643792416218
2024-07-30,tyre-4th no.,284.27965674794467,249.2590974496801,254.9178242230535,276.7037060364956,266.2900711142934
2024-07-30,4th no.,273.21554383719877,246.79231600864588,277.8139141506413,291.94772091137577,272.44237372696546
2024-07-30,4th no.-3rd no.,281.76066651123045,266.60718509777723,247.83138155661138,265.11780004536973,265.3292583027472
2024-07-30,3rd no.,256.4959636263217,271.95919954900353,268.5810925272511,264.9395059039062,265.4939404016206
2024-07-30,3rd no.-2nd no.,233.60797239496225,264.60197989567956,238.90379579290544,261.29680616149864,249.60263856126147
2024-07-30,2nd no.,224.35032039572096,242.8318782359614,234.33065956645254,223.92937987352417,231.36055951791474
2024-07-30,2nd no.-1st no.,252.66324884751424,229.90380091378842,268.9076119244279,270.4702137503911,255.48621885903043
2024-07-30,1st no.,248.59630286430362,224.8606972648689,208.8259584911803,245.06330229928113,231.8365652299085
2024-07-31,O/L CONE,257.8231102588217,247.5420484593159,245.6012894806362,259.10647606911016,252.518231066971
2024-07-31,CONE-10th no.,242.21054064894767,252.5631354100713,235.49352958203383,246.80671751233726,244.26848078834752
2024-07-31,10th no.-tyre,233.5561621818704,229.97951065010588,228.3601410206943,255.29506953318867,236.7977208464648
2024-07-31,tyre-9th no.,237.85745751514335,264.2463592889781,261.3570679207339,253.87588112334473,254.33419146205003
2024-07-31,9th no.,225.49789226866156,233.73773718374798,250.3130628665333,230.741984048795,235.07266909193444
2024-07-31,9th no.-8th no.,257.22083262695554,264.2360744510113,246.4789064100827,260.3116090068818,257.06185562373287
2024-07-31,8th no.,273.5294281048078,257.3093152395633,272.10879033065174,251.3768048559892,263.581084632753
2024-07-31,8th no.-7th no.,279.17861733814806,269.46065340919444,247.77399240148964,260.86665682215914,264.3199799927478
2024-07-31,7th no.,281.08845271801925,250.00669188912283,261.3676083472186,264.41645283794776,264.2198014480771
2024-07-31,7th no.-6th no.,287.68060431464875,248.15823687680088,291.06878378309966,258.10800274849663,271.2539069307615
2024-07-31,6th no.,291.1635200529984,273.97698760818395,280.5683480838447,288.1032518905634,283.4530269088976
2024-07-31,6th no.-5th no.,280.8347905394266,286.8447849737181,248.80043126602726,244.61837179001657,265.2745946422972
2024-07-31,5th no.,290.9294910765881,247.01015586032636,290.40601900333803,261.145849247989,272.37287879706037
2024-07-31,5th no.-tyre,289.8384103632863,252.34387521665403,249.53208649933723,252.8806905515913,261.1487656577172
2024-07-31,tyre-4th no.,286.55868304012057,260.9252170024528,290.2377091072379,272.75678732761867,277.6195991193575
2024-07-31,4th no.,285.89206244517993,266.9425748674878,279.2037905098784,256.99766118113644,272.2590222509206
2024-07-31,4th no.-3rd no.,237.96380387584256,261.77249840171055,279.3000356214835,240.57628138470824,254.9031548209362
2024-07-31,3rd no.,254.18590811463883,260.24266347376994,264.6892599106014,240.9001959644191,255.00450686585734
2024-07-31,3rd no.-2nd no.,244.98997153774664,240.9772050495657,265.8885283753958,251.66433602357733,250.88001024657137
2024-07-31,2nd no.,262.02618562054744,265.5404488079846,250.39899273217583,225.3185606396708,250.82104695009468
2024-07-31,2nd no.-1st no.,240.88003416018654,256.01848770181726,225.81291935186348,237.76462047222665,240.11901542152347
2024-07-31,1st no.,221.32399994303225,211.847941185969,205.02121702003538,235.32871249287842,218.38046766047876
2024-08-01,O/L CONE,269.0387983571787,226.29441726794428,251.95716306580402,261.6598259949349,252.2375511714655
2024-08-01,CONE-10th no.,222.9804312948808,266.18910031898906,242.8189292861322,230.54014590454864,240.63215170113767
2024-08-01,10th no.-tyre,280.7143096437509,246.13264993844885,250.7606077799594,263.36019593542244,260.2419408243954
2024-08-01,tyre-9th no.,284.10686480391536,261.7433160905613,283.5766014424406,238.78794117437118,267.0536808778221
2024-08-01,9th no.,248.58666120811984,252.14498059430164,259.60944351835946,258.7710965582287,254.77804546975239
2024-08-01,9th no.-8th no.,247.94035899286993,286.686264651456,287.2196346089833,270.74594961767724,273.14805196774665
2024-08-01,8th no.,250.11308406543955,275.8345834193886,252.86558308695666,299.150353705375,269.49090106929
2024-08-01,8th no.-7th no.,271.2131363644473,277.06020115055924,239.193817915878,258.32519408718565,261.4480873795175
2024-08-01,7th no.,286.0523631755898,258.29056940792884,240.08147690573026,273.7396255156511,264.541008751225
2024-08-01,7th no.-6th no.,272.7404284986286,253.78288618438006,278.3187171847028,280.96803216349764,271.4525160078023
2024-08-01,6th no.,277.32021518674213,257.5384912473083,254.1236912834371,285.6535871365578,268.65899621351133
2024-08-01,6th no.-5th no.,282.9193619931174,273.8809738176266,270.43591673649746,258.3931196317188,271.40734304474006
2024-08-01,5th no.,293.4487915267778,293.7425334152975,248.53386792888136,280.05204142096903,278.9443085729814
2024-08-01,5th no.-tyre,263.596473679257,273.9998971515359,252.37734590069311,290.5184633294116,270.1230450152244
2024-08-01,tyre-4th no.,290.2707411073804,252.0231025501359,250.2378451772236,266.59283953050254,264.7811320913106
2024-08-01,4th no.,254.59180240636778,290.0098260241497,288.7745935817905,293.41422610572647,281.6976120295086
2024-08-01,4th no.-3rd no.,236.66450767166953,236.8640341294383,278.508667307701,281.8239812789777,258.46529759694664
2024-08-01,3rd no.,268.5624354382627,244.3579449582296,269.01720867604723,281.8864206838212,265.9560024390902
2024-08-01,3rd no.-2nd no.,256.1509150075681,277.45766028983377,272.9514502827011,237.823953859296,261.0959948598497
2024-08-01,2nd no.,238.6576411167283,268.7181746299765,242.66159950336697,270.8825467687053,255.22999050469426
2024-08-01,2nd no.-1st no.,218.24878663527346,218.75131265544545,259.7073263300065,214.56548278827248,227.81822710224947
2024-08-01,1st no.,255.43496958837815,228.47432167150126,219.63685064482664,221.05668625767504,231.15070704059525
2024-08-02,O/L CONE,229.61280828165263,261.5480194900021,222.0415152210347,244.56145856070165,239.44095038834777
2024-08-02,CONE-10th no.,242.51417977545154,242.95449646512498,238.4350376688459,227.89824196710822,237.95048896913266
2024-08-02,10th no.-tyre,256.2709438718543,276.9715073006608,272.3405280016866,261.68231282419873,266.8163229996001
2024-08-02,tyre-9th no.,268.14777588668437,284.44504699202514,247.17522104031093,273.3212839149587,268.27233195849476
2024-08-02,9th no.,237.44696741711627,237.34967383303913,251.98980860304664,272.2089742502576,249.7488560258649
2024-08-02,9th no.-8th no.,274.53172901443173,285.1410987043968,245.58203214306616,282.2847187539951,271.8848946539724
2024-08-02,8th no.,279.6935276564596,241.93833550894362,281.20344343355157,246.02601876853782,262.21533134187314
2024-08-02,8th no.-7th no.,266.29733696218295,283.4740291260498,254.43471901061397,271.1616419724366,268.8419317678208
2024-08-02,7th no.,271.010636209752,238.96388418965182,249.25114378259929,279.46459399985423,259.67256454546435
2024-08-02,7th no.-6th no.,256.63880243905555,271.74468552503646,258.17641321748954,259.1740933965689,261.4334986445376
2024-08-02,6th no.,272.8446787988678,249.52081117512688,285.06211078087017,243.1349097731857,262.64062763201264
2024-08-02,6th no.-5th no.,264.6367999866323,236.31045993491557,252.44677647719436,258.2755908202665,252.91740680475215
2024-08-02,5th no.,258.10368622138367,282.12674602862785,278.1230701847123,284.6668766874262,275.75509478053755
2024-08-02,5th no.-tyre,267.0564210904737,290.48565708785566,266.4405172495663,249.7566452615887,268.43481017237104
2024-08-02,tyre-4th no.,282.4939375474688,264.68766555507307,243.4292812452194,249.61402158876857,260.0562264841325
2024-08-02,4th no.,259.15278347151013,295.3640868147263,276.1258999764662,263.601985435197,273.5611889244749
2024-08-02,4th no.-3rd no.,224.04462737613767,262.63120344443183,256.1985086552603,231.92795759064344,243.70057426661833
2024-08-02,3rd no.,252.7819686513118,232.4803657370087,228.05980749349465,242.77352956726477,239.02391786226997
2024-08-02,3rd no.-2nd no.,237.97615355884815,247.5678427225444,231.41405488254887,250.37841083241295,241.83411549908857
2024-08-02,2nd no.,245.8383540937552,279.19020888876344,258.4184285963116,241.95988154643925,256.3517182813174
2024-08-02,2nd no.-1st no.,236.10154095932933,247.33217981121817,233.55997974773285,257.91923177975156,243.72823307450795
2024-08-02,1st no.,214.42231332355368,251.66141436030424,209.81802739912885,251.30891547619765,231.80266763979608
2024-08-03,O/L CONE,228.30588489893785,247.51613641801399,246.0112686180895,235.62723326681882,239.36513080046504
2024-08-03,CONE-10th no.,241.46829299638196,236.82713773834928,268.76984503328043,240.78466616359287,246.96248548290112
2024-08-03,10th no.-tyre,285.28780792393684,288.27936398277274,278.495997933238,266.2847943553164,279.586991048816
2024-08-03,tyre-9th no.,267.4555028563681,254.48844559797587,247.28832266356184,243.7460247692729,253.2445739717947
2024-08-03,9th no.,254.00233883965842,270.3771016942263,288.2060268290567,249.10827563957162,265.4234357506283
2024-08-03,9th no.-8th no.,266.4153450729464,247.80192287957038,278.28082232657323,260.962004241926,263.365023630254
2024-08-03,8th no.,259.97669173794117,236.4177987616884,262.1323523612375,240.40319238077592,249.73250881041076
2024-08-03,8th no.-7th no.,273.4401109394703,266.8473037811183,238.60331204183538,259.93777635054244,259.70712577824156
2024-08-03,7th no.,265.7532073405528,280.7689879625482,284.27733943978853,248.22282500254272,269.75558993635804
2024-08-03,7th no.-6th no.,269.23831403941233,287.07779569673545,287.8311083097099,259.8126564333652,275.9899686198057
2024-08-03,6th no.,252.5709148526596,290.90407381287685,247.99816838283644,258.2011518897625,262.4185772345338
2024-08-03,6th no.-5th no.,273.34753839600836,257.06004663169074,283.55956125409347,265.3321848649782,269.8248327866927
2024-08-03,5th no.,247.41637327169687,254.16009871361734,256.6777642516649,292.10376767993677,262.58950097922894
2024-08-03,5th no.-tyre,258.5410301680718,255.0736972732112,269.6512172320748,260.621127986115,260.9717681648682
2024-08-03,tyre-4th no.,276.4171041047803,258.17719080973484,234.00721669394812,265.056702910411,258.4145536297185
2024-08-03,4th no.,265.1617934380722,237.78449906720772,268.37046028892496,242.21677364050868,253.38338160867838
2024-08-03,4th no.-3rd no.,273.7262889251674,254.70160396417924,275.16857771490993,233.3818930306424,259.2445909087247
2024-08-03,3rd no.,246.32000527723122,240.27046787868812,234.125339477627,266.5309772266541,246.8116974650501
2024-08-03,3rd no.-2nd no.,260.8515269094214,226.96286759095187,246.10796112256455,268.1596590328359,250.52050366394343
2024-08-03,2nd no.,230.37843521300306,254.08613937974033,250.58529111186755,252.49770478069806,246.88689262132726
2024-08-03,2nd no.-1st no.,249.91463179608465,218.98854796650468,226.86873132489617,226.98267031026148,230.68864534943674
2024-08-03,1st no.,233.66488611168558,222.31159001252826,209.27663347129075,207.73427235586078,218.24684548784134
2024-08-04,O/L CONE,217.20953295912486,221.1884046789548,238.8399705893314,258.6851536119047,233.98076545982894
2024-08-04,CONE-10th no.,225.15626345531027,249.866127999638,260.216147410796,230.060920835351,241.3248649252738
2024-08-04,10th no.-tyre,246.11956592361398,263.06357126789317,250.1181814245302,252.75619036685427,253.01437724572293
2024-08-04,tyre-9th no.,251.73256104355326,257.601152893678,245.2853325833209,233.21110981582723,246.95753908409483
2024-08-04,9th no.,266.67047820881186,266.24554658444544,247.91594178042692,231.22042390833002,253.01309762050357
2024-08-04,9th no.-8th no.,289.5847227580923,254.7650547859381,253.61508442931412,275.3144798315676,268.3198354512281
2024-08-04,8th no.,270.6548377747248,243.61969519141886,285.91737281974497,252.87951311728253,263.2678547257928
2024-08-04,8th no.-7th no.,242.96702092035815,252.41345892122635,253.1443691136692,248.86340214591644,249.34706277529253
2024-08-04,7th no.,287.2604292107771,267.4749800007241,257.97357971895974,281.13489427242325,273.46097080072104
2024-08-04,7th no.-6th no.,279.1116935408501,243.96768985202579,284.25495146311675,269.5006047903043,269.20873491157425
2024-08-04,6th no.,279.0781732832434,280.5617989562968,272.62108848055544,245.0945683586306,269.33890726968156
2024-08-04,6th no.-5th no.,271.35194490808817,251.04816386857,270.98250497900653,240.2955170393076,258.41953269874307
2024-08-04,5th no.,277.3314356232669,270.92087531056836,259.5401464540008,287.8212710367377,273.90343210614344
2024-08-04,5th no.-tyre,248.1167190790579,250.7020104378493,267.90841688255176,288.0682259481063,263.6988430868913
2024-08-04,tyre-4th no.,278.9745033560838,254.35333631991836,268.9740828104919,266.55987350192834,267.21544899710557
2024-08-04,4th no.,247.88713176811538,250.10661627074444,271.70601707449583,257.1763850456411,256.7190375397492
2024-08-04,4th no.-3rd no.,249.87309340016992,246.4195215198403,239.1116270612231,247.71571324621172,245.77998880686127
2024-08-04,3rd no.,234.43464178932905,264.17629355492136,266.6631278103757,259.4365396418943,256.1776506991301
2024-08-04,3rd no.-2nd no.,239.12106048124056,228.35560697209812,221.3768898945449,258.56707815817185,236.85515887651385
2024-08-04,2nd no.,255.5536310493043,261.95956022204444,229.10190071733896,247.14017111561333,248.43881577607527
2024-08-04,2nd no.-1st no.,258.1998220906326,262.41468463024034,254.60446694250737,265.05817741625054,260.0692877699077
2024-08-04,1st no.,250.72761688439638,229.18456185457396,214.73029762379795,241.68729289293287,234.0824423139253
2024-08-05,O/L CONE,213.6517211696898,215.1200942748807,216.01396419854768,214.17115658175288,214.73923405621775
2024-08-05,CONE-10th no.,226.65808314244433,213.6393178334609,234.76825570563074,248.23641146996155,230.8255170378744
2024-08-05,10th no.-tyre,286.18376692041255,240.90883689163886,255.1004682471775,269.6539558293703,262.9617569721498
2024-08-05,tyre-9th no.,286.6937426182381,274.6885421639196,255.35049358859595,250.48527821117176,266.8045141454814
2024-08-05,9th no.,270.0655215844925,251.40187219950258,237.6472778370086,242.1059232728663,250.30514872346748
2024-08-05,9th no.-8th no.,247.93520513080665,264.76513215237816,290.15336451337134,292.87943415030827,273.9332839867161
2024-08-05,8th no.,289.20904256176783,246.78612465511358,274.36786278243665,291.2312073244352,275.3985593309383
2024-08-05,8th no.-7th no.,292.2591220056767,297.0923009950042,299.9500093996705,258.12399796404935,286.85635759110016
2024-08-05,7th no.,254.70074506696346,288.506822732983,273.6218416229481,297.4318645886889,278.5653185028958
2024-08-05,7th no.-6th no.,281.6543025360377,258.7863243212933,245.20079904834998,274.51454277379065,265.03899216986787
2024-08-05,6th no.,247.40879173174125,281.4853041768109,255.66021187734185,265.53119023606274,262.5213745054892
2024-08-05,6th no.-5th no.,266.1504813689767,247.58302243971679,269.1551223659875,270.9675413862537,263.46404189023366
2024-08-05,5th no.,255.1058370882125,246.2792822570999,294.5248283277104,281.38500021200167,269.3237369712561
2024-08-05,5th no.-tyre,289.134879353925,284.7363358683019,275.9197609980242,276.39476992125736,281.54643653537715
2024-08-05,tyre-4th no.,249.0579565704572,252.47846259786294,273.87234558115506,289.3340498328188,266.18570364557354
2024-08-05,4th no.,248.28320498023103,274.84855014455957,281.2397734610268,291.0631008664673,273.8586573630712
2024-08-05,4th no.-3rd no.,225.88989292023717,251.69397551468418,266.29818899285516,251.48183304630572,248.84097261852057
2024-08-05,3rd no.,258.64024782507653,263.06530487753105,259.26771103657245,260.60773479008844,260.39524963231713
