DATE,FAN,DAMPER,VELOCITY,AIR_FLOW
2024-09-03,SAF09,85.00029906841199,22.741344352256448,53358.98104287534
2024-09-03,CB,81.3172005547733,19.02225170377852,56432.42280282563
2024-09-04,SAF02,82.57017943094621,21.875262260881406,58342.13052935174
2024-09-04,SAF03,80.52287685470786,20.67853749576618,51976.71137260193
2024-09-04,SAF04,73.2992240594827,20.75502919904118,48868.48501457384
2024-09-04,SAF05,84.7317760029922,22.8648329339132,51004.57862673089
2024-09-04,SAF06,76.18791747785866,18.55412591417302,50614.05066093753
2024-09-04,SAF07,76.7941074414079,24.016824209519363,55029.3888795816
2024-09-04,SAF08,87.06473736165623,24.027912209407766,59925.01862931199
2024-09-04,SAF09,75.52642436456358,19.862944416356918,59767.66533887275
2024-09-04,CB,73.71898732064277,23.048448110119953,52918.38788494677
2024-09-05,SAF02,81.83839503239709,18.21516267626599,53763.96340655258
2024-09-05,SAF03,89.8966051341296,19.800938912583554,53814.639887855206
2024-09-05,SAF04,72.24034611601944,24.5834978102987,49026.14897158599
2024-09-05,SAF05,74.03556284811032,24.336101853062885,55062.589263325965
2024-09-05,SAF06,84.9196118210617,20.89120912909921,53004.6385309605
2024-09-05,SAF07,84.48426084732475,22.833688503365988,57262.59839498008
2024-09-05,SAF08,86.66215066805137,24.357956939745435,58720.72607659637
2024-09-05,SAF09,77.11528011147709,19.990702879402658,54745.74254896974
2024-09-05,CB,74.92250227297039,23.533451788780862,52928.17447249363
2024-09-06,SAF02,87.54242574215661,18.93507969808011,55082.99655829701
2024-09-06,SAF03,81.7887275642637,23.60789124492683,51619.34954313119
2024-09-06,SAF04,76.10370208825617,23.71789312548826,48204.65958798035
2024-09-06,SAF05,81.27842866716574,24.598249816352215,55431.99913043587
2024-09-06,SAF06,73.74271123495218,23.583273090527566,53398.6690897363
2024-09-06,SAF07,83.83868817912003,18.18466334116899,56512.288819086345
2024-09-06,SAF08,75.59132593145644,18.854834684351864,50094.23949664572
2024-09-06,SAF09,76.00413436236651,22.140859367531615,53994.547882560866
2024-09-06,CB,72.19031553880389,23.807554057671076,54732.23041337156
2024-09-07,SAF02,80.53491865422176,23.60146708755462,53717.64840250781
2024-09-07,SAF03,81.31741832776505,23.853522744345387,50313.465872503766
2024-09-07,SAF04,76.9278866708555,22.924247677174357,48573.86733511593
2024-09-07,SAF05,77.686740150081,18.89636908348865,57440.676721268625
2024-09-07,SAF06,81.89110654245707,23.94711191575757,52149.532827505056
2024-09-07,SAF07,81.33036514198837,23.608441022699154,59263.88561200043
2024-09-07,SAF08,84.61963427588938,18.058756040243086,57460.565542554396
2024-09-07,SAF09,82.57670490365902,18.894954804930684,53464.09214572856
2024-09-07,CB,77.0249400946986,19.367318907111315,53346.74804364551
2024-09-08,SAF02,83.17533600081532,24.064489479938075,53692.324936413126
2024-09-08,SAF03,83.86386546584146,21.18101306184152,58222.83450420863
2024-09-08,SAF04,83.36386185084946,19.527372872371792,44937.92351781882
2024-09-08,SAF05,77.17594000073048,20.18018551569472,55308.34933514838
2024-09-08,SAF06,86.80542878650077,23.646913656768547,51230.13021207476
2024-09-08,SAF07,89.99626265391277,23.166627494237908,51169.72610820164
2024-09-08,SAF08,78.89816170201533,18.85345220888951,52376.160075294625
2024-09-08,SAF09,74.12477871251694,21.900288919901875,54112.56128117958
2024-09-08,CB,87.83226822227007,23.82614842758909,56319.78468420791
2024-09-09,SAF02,72.48663206948373,18.60580478145594,54287.40207695538
2024-09-09,SAF03,76.180509822289,19.54194818342002,54954.71968396795
2024-09-09,SAF04,80.95277644330218,18.48941626551202,51047.52849923982
2024-09-09,SAF05,74.61960484439996,24.65645234874388,58840.12144867846
2024-09-09,SAF06,74.31502854057254,24.272325462655598,56690.47210466112
2024-09-09,SAF07,83.61712240941513,18.5867745234886,50564.059981255414
2024-09-09,SAF08,76.99629780403657,23.74624708257793,55385.1699752065
2024-09-09,SAF09,85.42537760378629,24.959806384285788,53307.96438703081
2024-09-09,CB,73.18098526024588,24.360298144723227,52129.24596748591
2024-09-10,SAF02,78.49060487539336,19.9643486246001,56733.15702220387
2024-09-10,SAF03,74.04200447434673,18.87266889224371,50824.45925230122
2024-09-10,SAF04,73.08414861562807,22.508823865624173,47894.033015890156
2024-09-10,SAF05,88.66672419747579,20.944891889591222,55335.32944777707
2024-09-10,SAF06,84.4469631766785,21.32951470396285,52932.593461362274
2024-09-10,SAF07,83.33284164885328,21.304814326538782,53305.14334908867
2024-09-10,SAF08,76.28982100222,20.779119935640452,54397.39002214256
2024-09-10,SAF09,72.7354291151672,22.851000630329995,54395.84470252107
2024-09-10,CB,88.87903731295921,24.613923873573675,50361.29659614612
2024-09-11,SAF02,77.67655616633603,22.311703668158394,51038.41563195494
2024-09-11,SAF03,88.66463670755181,18.899022526873008,57328.181531021204
2024-09-11,SAF04,76.27458244052656,23.986839489397575,45583.43102076142
2024-09-11,SAF05,76.59260266503296,24.02850998883721,52913.094466829396
2024-09-11,SAF06,78.40742979729691,23.751269117020108,52365.73161225474
2024-09-11,SAF07,71.98698681084157,24.336703207988755,50871.50896488441
2024-09-11,SAF08,77.63041477751489,22.460516221468033,55419.2872582161
2024-09-11,SAF09,76.243519032644,18.19939714812515,53868.404980638465
2024-09-11,CB,86.86062561350792,18.69569012988569,50412.878795950135
2024-09-12,SAF02,84.33140213686062,22.59429499875543,50097.822674793475
2024-09-12,SAF03,74.91057273003382,24.838581628067477,52498.2302017347
2024-09-12,SAF04,74.61791048716624,20.585280702843693,42859.20243505163
2024-09-12,SAF05,76.5067527989997,19.202037543150023,55946.943287489936
2024-09-12,SAF06,71.77934012227368,23.73406593113193,53989.76900378415
2024-09-12,SAF07,73.98540179360687,24.265154715126968,58365.196618453796
2024-09-12,SAF08,84.69353389916249,19.68316043612758,56201.19769242111
2024-09-12,SAF09,89.09512690272676,18.549739752232252,56701.59275017514
2024-09-12,CB,80.22337440984398,22.77130586839608,59532.33020536188
2024-09-13,SAF02,76.15841625984646,24.088272857604732,50296.55031889501
2024-09-13,SAF03,79.28411433782153,20.04575781135222,53369.25467959598
2024-09-13,SAF04,83.5092602317492,24.28197439587322,45157.54717068773
2024-09-13,SAF05,79.77303422523698,24.44196242866712,51211.05936529135
2024-09-13,SAF06,87.77283017240491,24.290887392615975,58218.29332715449
2024-09-13,SAF07,84.96546921507169,23.540068301739584,58678.1679913608
2024-09-13,SAF08,80.02852577119579,18.67964044071456,52444.855362224574
2024-09-13,SAF09,85.15536459908206,24.19955733096758,52216.91041137009
2024-09-13,CB,85.70525243157132,24.22215740155859,57057.90448438762
2024-09-14,SAF02,73.93705919977396,20.32762761561059,57345.965605466605
2024-09-14,SAF03,79.2666613589974,21.539527503366948,53797.454342533965
2024-09-14,SAF04,87.49521464940526,21.17250022290191,41483.65939135047
2024-09-14,SAF05,86.54580547009537,24.064550693004648,50232.282463944226
2024-09-14,SAF06,84.38137695022027,20.67254278059142,54267.56874059222
2024-09-14,SAF07,88.7268640676966,22.029053311684397,56737.818968081745
2024-09-14,SAF08,70.3856151574263,24.555472467297214,57118.364360033185
2024-09-14,SAF09,78.53074566749903,24.640002871534012,54208.61173517232
2024-09-14,CB,82.32563650753451,20.607165675036537,58595.140564991874
2024-09-15,SAF02,84.70497343081009,18.951615487772532,57632.43928387323
2024-09-15,SAF03,75.0928100193221,19.898002639856387,51072.95219961624
2024-09-15,SAF04,84.18277029092393,18.448779681805153,46038.097929933836
2024-09-15,SAF05,70.28000275408795,23.267909436410932,52599.95380010414
2024-09-15,SAF06,81.37609413801903,21.64270349580597,55147.972765847124
2024-09-15,SAF07,74.2070028660227,22.081472691245544,57719.63509826184
2024-09-15,SAF08,71.00168198453238,18.037419961192185,50672.54919947487
2024-09-15,SAF09,83.20174898004508,19.0876710791447,59016.75146174763
2024-09-15,CB,79.76539032245799,20.71234327871542,52167.30971121511
2024-09-16,SAF02,87.74774604311588,18.852267743251605,52155.24030558202
2024-09-16,SAF03,83.54005077208959,22.41983239715206,51450.956648346415
2024-09-16,SAF04,71.62447252368703,18.66562993483002,44905.695981864774
2024-09-16,SAF05,86.13572109049349,21.913222952835714,58560.011245741305
2024-09-16,SAF06,89.07180258785957,21.740000928529525,58752.48593121261
2024-09-16,SAF07,72.57150815372526,20.893207507783945,50027.27553973546
2024-09-16,SAF08,86.95325322817753,24.685687121138365,54653.56534250241
2024-09-16,SAF09,77.24079243192075,20.9468816758042,50079.64254189627
2024-09-16,CB,80.2283278155305,24.75650793045361,54310.40813869193
2024-09-17,SAF02,78.7907222932092,23.895363585918005,57494.00028028518
2024-09-17,SAF03,72.5228125470127,18.918171950753706,55971.015452047934
2024-09-17,SAF04,71.73015569653978,18.900873301944667,43827.65286078023
2024-09-17,SAF05,74.49691387534965,21.572560338314464,59069.7891858217
2024-09-17,SAF06,89.74067566302618,20.82592331697138,54364.84302110939
2024-09-17,SAF07,85.87257709346184,18.56297456780411,59481.208956929666
2024-09-17,SAF08,74.01831672753339,19.44358924466463,58457.49800013676
2024-09-17,SAF09,85.35506141243143,21.226232098833435,52896.43634627441
2024-09-17,CB,74.91954194243564,19.675025994204674,51376.232706993294
2024-09-18,SAF02,89.42819055812083,23.2068257437823,56763.67267595083
2024-09-18,SAF03,78.53452008964196,19.27655890199494,58015.10612254073
2024-09-18,SAF04,76.85373509181287,19.729266097151957,43129.58637849328
2024-09-18,SAF05,83.1847814276657,18.43826573081161,58613.66760124828
2024-09-18,SAF06,87.56293924563224,20.243416585483082,57534.54848210852
2024-09-18,SAF07,78.47717398793128,23.417864392421624,51102.50498230553
2024-09-18,SAF08,74.28996095003762,18.76798228316254,51695.06881153595
2024-09-18,SAF09,71.912782306562,20.30801230492315,55348.01704386095
2024-09-18,CB,73.88585409721853,19.205085812099508,50930.01796815156
2024-09-19,SAF02,84.76129412455876,24.61541187291261,52873.25003158181
2024-09-19,SAF03,74.68546923759766,20.33623390022253,51878.294810778316
2024-09-19,SAF04,75.66501265797787,18.08662673827448,42491.64413364302
2024-09-19,SAF05,89.834530292862,20.91072618900905,56347.03091987996
2024-09-19,SAF06,80.10023987903865,20.28034536630633,53015.22416217042
2024-09-19,SAF07,84.89802797075708,20.995259835563054,53153.03424779823
2024-09-19,SAF08,84.17720440819082,21.771920450008434,51149.003618604096
2024-09-19,SAF09,86.94689525497728,23.98508290170277,54884.27029681735
2024-09-19,CB,82.29580729910538,21.904073764507977,51768.93391502889
2024-09-20,SAF02,85.16288416491385,24.260013224999945,59054.96242090917
2024-09-20,SAF03,80.20207130064082,24.576024930382207,59584.0351634527
2024-09-20,SAF04,75.58990803680037,18.279901417337815,44336.5917180814
2024-09-20,SAF05,71.16168174414916,23.386692572056283,53404.415999821416
2024-09-20,SAF06,74.15995229934788,23.349030536840583,53792.44956176106
2024-09-20,SAF07,71.07773252508964,22.932366919810164,54157.88332545881
2024-09-20,SAF08,83.8661882904355,22.337614327211668,59197.55678093658
2024-09-20,SAF09,83.79466246740351,19.533999434252024,54903.87862840317
2024-09-20,CB,75.32978539066843,21.355235175729543,54919.583654270515
2024-09-21,SAF02,74.56945081173231,18.607450702468956,53394.63761033609
2024-09-21,SAF03,74.7670897306812,23.61152641944913,58358.37935627148
2024-09-21,SAF04,88.44283758127551,23.437628086513723,39784.2394133853
2024-09-21,SAF05,87.2783905016226,18.610907988090656,54239.328605580646
2024-09-21,SAF06,85.53070954363426,23.789066227383287,51353.409186816
2024-09-21,SAF07,84.60667769982635,24.84229387954246,56207.72786023493
2024-09-21,SAF08,78.91070700013358,23.872117636182182,53666.84447391379
2024-09-21,SAF09,85.28867053344845,24.644713357027463,57733.26687832369
2024-09-21,CB,87.53397530630174,23.725955199389404,56317.732039783754
2024-09-22,SAF02,87.34019893948893,24.24376829153441,52330.9643726052
2024-09-22,SAF03,89.57920765517002,21.084200620537352,56801.00370101578
2024-09-22,SAF04,79.0829290830974,20.179753966095085,38140.060444832314
2024-09-22,SAF05,87.2467076384068,24.271951168349187,56837.00006892401
2024-09-22,SAF06,75.03853845640612,22.097867826251992,59020.10605648187
2024-09-22,SAF07,84.98693865121369,23.333409948526338,55197.71994546131
2024-09-22,SAF08,89.72501899370762,18.38478579606674,50122.424529331605
2024-09-22,SAF09,83.42534585552127,24.40211390649929,50351.73264311775
2024-09-22,CB,84.71476603232476,20.347323299642124,57552.97061138913
2024-09-23,SAF02,73.66353459318793,23.15204218618004,51133.53475328602
2024-09-23,SAF03,87.65541232908195,19.386681264731102,57298.917839000365
2024-09-23,SAF04,72.70419267051449,24.717037181604802,37346.44220571356
2024-09-23,SAF05,71.59469107751725,18.075353518575422,53973.814278436264
2024-09-23,SAF06,75.62875492887751,21.049107081564266,53596.38408544988
2024-09-23,SAF07,86.85092910322221,21.510920223032432,52667.794486499566
2024-09-23,SAF08,80.17549422244448,21.55747881150743,57161.45179465133
2024-09-23,SAF09,82.84989396068337,21.269020681691696,55491.0752558702
2024-09-23,CB,89.76087261804355,20.4475939271962,55005.70368958454
2024-09-24,SAF02,84.0908018835373,21.44120378296471,57324.60050876294
2024-09-24,SAF03,77.1103826858465,22.903993540010035,54770.895994104605
2024-09-24,SAF04,71.97907198850406,24.116592118081034,37106.48581054632
2024-09-24,SAF05,88.34763526349269,22.211313001053938,52937.086181099454
2024-09-24,SAF06,71.34072775353584,24.07269904974809,50541.60855196576
2024-09-24,SAF07,77.511485157744,22.959318223262347,59400.565637418586
2024-09-24,SAF08,85.99836710472437,22.47031930852141,55710.68739913653
2024-09-24,SAF09,77.08701179868488,18.145257910880176,58603.0336953175
2024-09-24,CB,89.25486368771472,23.058923873816045,57358.95610688851
2024-09-25,SAF02,74.08439367238509,18.930276254813926,54931.73693646563
2024-09-25,SAF03,80.33490865858782,20.783963365460746,55202.244360494835
2024-09-25,SAF04,78.51317056149222,24.798161667749028,43060.712646215805
2024-09-25,SAF05,81.42603673415691,20.111691676249382,50177.40257239902
2024-09-25,SAF06,74.57953202534982,24.59446211678432,59393.19586830224
2024-09-25,SAF07,76.61918059892514,22.49033726452432,59960.38556469223
2024-09-25,SAF08,87.56461535645326,24.411039806743506,52615.270845128776
2024-09-25,SAF09,71.9328028369816,23.2843423648089,50393.368134970486
2024-09-25,CB,78.8596054908176,20.84902921033971,58439.061127244524
2024-09-26,SAF02,89.9690672466967,19.560686495244585,53373.08966947954
2024-09-26,SAF03,86.7831034306961,19.97562910021337,53735.62451276084
2024-09-26,SAF04,78.74485389188592,19.740958087026943,42522.15597297013
2024-09-26,SAF05,85.06263339068227,20.923068866432992,56893.47520997041
2024-09-26,SAF06,89.87650678012906,21.7795958660045,57865.58091451239
2024-09-26,SAF07,88.83774617800317,22.757975719650283,51645.868402359425
2024-09-26,SAF08,84.36999478795943,21.34497408104063,53010.23466682229
2024-09-26,SAF09,76.346785605849,21.650558141606957,54241.5886776705
2024-09-26,CB,78.8844104704903,18.489018678697516,56947.53890864925
2024-09-27,SAF02,81.3559684825903,20.87823293683229,53767.49956252716
2024-09-27,SAF03,72.27068497983156,22.45674945846385,58573.909640026126
2024-09-27,SAF04,76.7054301947387,22.41715072278724,37828.186171161586
2024-09-27,SAF05,71.36490493908593,19.96520862019663,52266.79772042805
2024-09-27,SAF06,87.01492967016887,20.411137343848182,51973.783070929596
2024-09-27,SAF07,83.30283044519011,21.584768797371673,51911.68983906176
2024-09-27,SAF08,87.5879666662469,21.909306338144443,58349.412652906896
2024-09-27,SAF09,81.52762917694247,22.10231084371031,58661.51126941078
2024-09-27,CB,74.90050583777732,24.50831688541701,51782.52271340363
2024-09-28,SAF02,89.69562052372865,18.35366281288268,55198.0353717478
2024-09-28,SAF03,76.63542368665007,24.458362678422148,53118.12498031057
2024-09-28,SAF04,89.44754984657607,18.206759669434646,36227.590329629704
2024-09-28,SAF05,72.08003475920258,22.741844200776097,50320.1241206322
2024-09-28,SAF06,78.08906401938076,19.760698998594805,58844.538349185066
2024-09-28,SAF07,85.96438817544598,23.05984634710662,52177.29159277858
2024-09-28,SAF08,74.09114201351115,23.7207491355724,51491.03561873148
2024-09-28,SAF09,71.2521252471738,24.19106791454511,54398.27778368563
2024-09-28,CB,86.03755109199525,22.00641178555959,54823.4727882684
2024-09-29,SAF02,0.0,0.0,0.0
2024-09-29,SAF03,0.0,0.0,0.0
2024-09-29,SAF04,0.0,0.0,0.0
2024-09-29,SAF05,0.0,0.0,0.0
2024-09-29,SAF06,0.0,0.0,0.0
2024-09-29,SAF07,0.0,0.0,0.0
2024-09-29,SAF08,0.0,0.0,0.0
2024-09-29,SAF09,0.0,0.0,0.0
2024-09-29,CB,0.0,0.0,0.0
2024-09-30,SAF02,0.0,0.0,0.0
2024-09-30,SAF03,0.0,0.0,0.0
2024-09-30,SAF04,0.0,0.0,0.0
2024-09-30,SAF05,0.0,0.0,0.0
2024-09-30,SAF06,0.0,0.0,0.0
2024-09-30,SAF07,0.0,0.0,0.0
2024-09-30,SAF08,0.0,0.0,0.0
2024-09-30,SAF09,0.0,0.0,0.0
2024-09-30,CB,0.0,0.0,0.0
2024-10-01,SAF02,0.0,0.0,0.0
2024-10-01,SAF03,0.0,0.0,0.0
2024-10-01,SAF04,0.0,0.0,0.0
2024-10-01,SAF05,0.0,0.0,0.0
2024-10-01,SAF06,0.0,0.0,0.0
2024-10-01,SAF07,0.0,0.0,0.0
2024-10-01,SAF08,0.0,0.0,0.0
2024-10-01,SAF09,0.0,0.0,0.0
2024-10-01,CB,0.0,0.0,0.0
2024-10-02,SAF02,0.0,0.0,0.0
2024-10-02,SAF03,0.0,0.0,0.0
2024-10-02,SAF04,0.0,0.0,0.0
2024-10-02,SAF05,0.0,0.0,0.0
2024-10-02,SAF06,0.0,0.0,0.0
2024-10-02,SAF07,0.0,0.0,0.0
2024-10-02,SAF08,0.0,0.0,0.0
2024-10-02,SAF09,0.0,0.0,0.0
2024-10-02,CB,0.0,0.0,0.0
2024-10-03,SAF02,0.0,0.0,0.0
2024-10-03,SAF03,0.0,0.0,0.0
2024-10-03,SAF04,0.0,0.0,0.0
2024-10-03,SAF05,0.0,0.0,0.0
2024-10-03,SAF06,0.0,0.0,0.0
2024-10-03,SAF07,0.0,0.0,0.0
2024-10-03,SAF08,0.0,0.0,0.0
2024-10-03,SAF09,0.0,0.0,0.0
2024-10-03,CB,0.0,0.0,0.0
2024-10-04,SAF02,86.52750125430948,19.137143946552914,50748.569798442986
2024-10-04,SAF03,79.60650127882722,24.17660767051101,56055.42971592828
2024-10-04,SAF04,88.54117194702023,23.702117049216184,40090.27786280171
2024-10-04,SAF05,75.88654439562208,18.98776782849983,59464.50372351638
2024-10-04,SAF06,82.19397249484888,18.68982298110009,58156.471185655646
2024-10-04,SAF07,79.90023436185508,21.470107110190302,52675.6639437364
2024-10-04,SAF08,85.33905210098344,18.566350094674206,53406.52606586974
2024-10-04,SAF09,71.7378958915053,21.361006068933,53370.849265498095
2024-10-04,CB,70.39571430266504,24.532212022187984,56838.564169960584
2024-10-05,SAF02,78.43660849868414,18.561242256867782,51437.71263017201
2024-10-05,SAF03,83.74855236118546,22.63706232655386,57265.673200323115
2024-10-05,SAF04,75.48883238237822,20.726391246283704,35562.06375625893
2024-10-05,SAF05,88.0066939323762,22.893669698440398,59738.22129019663
2024-10-05,SAF06,76.37972967208394,22.272306164911118,53921.68962744623
2024-10-05,SAF07,79.62846891461402,19.93446304989085,54842.35793735943
2024-10-05,SAF08,89.7815329468418,20.21489777775196,56901.188308841614
2024-10-05,SAF09,88.03475241202504,21.034431609899364,55074.41725104117
2024-10-05,CB,73.25817731557673,23.39109009103148,58476.50551901602
2024-10-06,SAF02,78.83400671355713,20.60424715186715,57507.74684910149
2024-10-06,SAF03,79.249796732743,22.73265770219124,59721.97483950166
2024-10-06,SAF04,72.45956363945238,18.460841320652925,39135.12460883818
2024-10-06,SAF05,89.34824275895502,23.979888862809293,56557.31729207625
2024-10-06,SAF06,82.10101899321845,18.60472321844533,53796.84192846066
2024-10-06,SAF07,84.85755107973151,18.007287887193296,58626.68512404774
2024-10-06,SAF08,89.61121626041202,22.45853563457098,50014.44228939398
2024-10-06,SAF09,73.42525655726841,21.0698785263445,58618.081616155316
2024-10-06,CB,85.49738409531506,23.15591809851331,53060.8412129308
2024-10-07,SAF02,73.66077072060925,21.540403544403212,58477.07273738242
2024-10-07,SAF03,88.97996979891568,18.00054562014167,59693.533406453455
2024-10-07,SAF04,74.38827747202431,21.81569024532177,38504.981737285016
2024-10-07,SAF05,85.09428904056364,20.94031105870937,57830.932286907046
2024-10-07,SAF06,75.73683432096745,24.286600356253196,53404.86324083019
2024-10-07,SAF07,81.28069762997579,23.164508671891824,50876.794133982636
2024-10-07,SAF08,85.2559323393327,21.78360719906002,55427.98278074966
2024-10-07,SAF09,84.65167653913903,23.824866988719968,56010.524753565136
2024-10-07,CB,80.22405169704042,22.87868253068769,56022.195272916455
2024-10-08,SAF02,73.86820818465608,19.24891313950689,52095.20293188829
2024-10-08,SAF03,81.62615226823388,19.168055375267677,55529.080395324345
2024-10-08,SAF04,88.6295639578491,21.508449817416512,35179.436456689284
2024-10-08,SAF05,83.70099800929671,21.29306260175514,53721.57059387171
2024-10-08,SAF06,89.7658918407394,23.54775143740947,55312.97403335864
2024-10-08,SAF07,85.72260526696036,20.008628161950078,54841.11478218238
2024-10-08,SAF08,83.87302918687688,20.70565093463491,53242.97422277657
2024-10-08,SAF09,70.0851331025346,19.003182342831984,57472.42957005777
2024-10-08,CB,78.37100241897546,19.435863816190203,59110.17697343751
2024-10-09,SAF02,72.23249245025212,18.902761407574054,51733.04366663186
2024-10-09,SAF03,89.56929124303085,20.594492272536545,52586.8420359511
2024-10-09,SAF04,72.76247369701079,20.950940391068492,37141.36252006331
2024-10-09,SAF05,74.77061162772989,23.58425797234598,57309.205663232045
2024-10-09,SAF06,70.06046780526565,19.968718229741643,59059.645929574974
2024-10-09,SAF07,77.39736377711588,23.173789907455987,56442.980054283755
2024-10-09,SAF08,74.64828522474241,20.00529136799772,55701.09904935151
2024-10-09,SAF09,83.18993239957341,20.96763725543924,51773.15608750944
2024-10-09,CB,86.15899960066207,19.772657315724977,54383.931117390886
2024-10-10,SAF02,70.04881802222651,24.86034573531185,51522.20851223648
2024-10-10,SAF03,83.60716729861227,21.51620312344819,54812.85467459251
2024-10-10,SAF04,71.40534699870078,18.34269711383742,36785.47395924387
2024-10-10,SAF05,80.51235851236142,23.91819639513145,55281.77512265564
2024-10-10,SAF06,85.15785730310901,19.909849083367284,56289.61283414247
2024-10-10,SAF07,83.10485252552283,19.675021523123362,56030.032324637505
2024-10-10,SAF08,77.78282502481474,21.348359221378846,52446.118120702915
2024-10-10,SAF09,87.46746685457728,23.470009301024877,56396.51799379601
2024-10-10,CB,85.11707273057823,22.289681049887854,52030.664775205485
2024-10-11,SAF02,80.10945457155877,23.07112836369449,55269.82295856682
2024-10-11,SAF03,86.37873700701769,21.877409678597594,52102.51082120092
2024-10-11,SAF04,84.39442378229904,20.789902572736345,39065.97119969476
2024-10-11,SAF05,80.5864159985858,20.418485213734797,51227.6033281976
2024-10-11,SAF06,78.94823748028183,21.90101394872262,57199.180680042744
2024-10-11,SAF07,89.3352846113625,18.717473807762218,59978.6559029589
2024-10-11,SAF08,76.9718522102442,23.19944514329996,52494.746918426536
2024-10-11,SAF09,70.74290118979741,23.65788216736603,56349.798560381685
2024-10-11,CB,86.67619551879767,22.42266091935237,52356.263136857924
2024-10-12,SAF02,80.86840092762087,21.433418412729427,57327.54771648369
2024-10-12,SAF03,77.19818266228877,18.798043474989754,56036.32848879468
2024-10-12,SAF04,70.50131207360336,24.593957376591092,36789.56088770238
2024-10-12,SAF05,88.29509594989248,20.827126415173442,56668.94102073986
2024-10-12,SAF06,88.59121906885679,24.504152968713697,51765.09667890186
2024-10-12,SAF07,88.17402777637895,23.459902251642987,57246.992316161755
2024-10-12,SAF08,71.15027242022494,20.762275258048533,51539.670675813715
2024-10-12,SAF09,84.39223947439505,20.858279687454274,56311.77793695928
2024-10-12,CB,73.70199777701586,18.617236355601467,50565.779540652286
2024-10-13,SAF02,78.08318353300793,21.198355378113828,59809.31784542473
2024-10-13,SAF03,86.13075148668884,21.76807714979068,54133.10661627556
2024-10-13,SAF04,78.86284853081236,22.984028835612854,39908.58784476129
2024-10-13,SAF05,79.64301021028102,21.729420877777805,50676.10405261041
2024-10-13,SAF06,82.17607498845561,20.512179788682072,55762.267145354126
2024-10-13,SAF07,75.29539300611309,21.011429358345584,59496.2050607296
2024-10-13,SAF08,81.48318110327402,21.97969494457331,52172.081323936654
2024-10-13,SAF09,77.23101723425576,22.845054487894128,52806.299332000555
2024-10-13,CB,83.37266391880307,19.104824549123386,52562.88060101016
2024-10-14,SAF02,77.75827498992513,18.387325845392784,52353.845778227784
2024-10-14,SAF03,73.02851487393002,24.88744780341335,56929.22059239704
2024-10-14,SAF04,79.96195512828314,20.72672490366763,35760.7358969529
2024-10-14,SAF05,80.73091958071943,23.459497691985696,51110.30531034703
2024-10-14,SAF06,80.73042300698552,20.861998068392676,53934.54418190286
2024-10-14,SAF07,74.22949629146324,22.062244661957177,50214.38303591432
2024-10-14,SAF08,74.76436211830593,20.55030760766721,54725.53075719531
2024-10-14,SAF09,75.2881734769205,20.820690176929126,52038.93367941814
2024-10-14,CB,81.01464947286846,21.330597380983473,51474.23407495028
2024-10-15,SAF02,77.93477962322835,22.897406530855427,53228.01769036952
2024-10-15,SAF03,70.2249050833396,18.979099071542127,59287.48530722388
2024-10-15,SAF04,84.13825769708481,23.904434946077686,38556.85437871778
2024-10-15,SAF05,84.24099321582318,20.484363724832946,57747.79259212887
2024-10-15,SAF06,85.84160387639531,18.189114317689814,56219.157488032775
2024-10-15,SAF07,81.77604226961256,21.576720006772476,54336.897872342044
2024-10-15,SAF08,83.73524396610915,22.90004558100629,51610.465406189
2024-10-15,SAF09,83.94544586180461,19.874216880754453,57974.05584726494
2024-10-15,CB,89.77847908631182,22.830604293308507,59297.763953114554
2024-10-16,SAF02,71.29592044222852,19.87098327513336,50287.034236673964
2024-10-16,SAF03,80.06441112690163,21.270162502180607,52234.887729938375
2024-10-16,SAF04,84.41670084109303,21.414418016545113,36912.51953378141
2024-10-16,SAF05,86.72688250051384,24.65917391005121,53215.93301257866
2024-10-16,SAF06,89.82796749199974,23.88612381410409,56186.221805612426
2024-10-16,SAF07,77.83502624933875,23.010707508254725,54873.219989200596
2024-10-16,SAF08,84.43195773930101,22.017104813727777,56360.074240314185
2024-10-16,SAF09,79.13049178457554,19.0464919069776,51413.85649872079
2024-10-16,CB,78.58560074977211,24.09177811706182,53788.624758307764
2024-10-17,SAF02,83.49927471348249,23.29341877944846,53237.52447473422
2024-10-17,SAF03,74.83917850806455,24.648622894577585,50104.77782396672
2024-10-17,SAF04,79.93556201623505,18.950678752522922,40426.15845459128
2024-10-17,SAF05,84.84301493464176,23.99247020429182,54762.539330301515
2024-10-17,SAF06,78.38948664142677,24.11180564675733,59896.98720064012
2024-10-17,SAF07,79.40740402996309,24.249995543435986,54368.97208495391
2024-10-17,SAF08,81.26004654813369,23.99469841839864,56918.79727234699
2024-10-17,SAF09,87.94238303887585,18.757896823920362,53583.45100584031
2024-10-17,CB,87.41678842218059,20.64137510615279,55943.368351272635
2024-10-18,SAF02,70.19539164260267,24.514516979782776,55157.21692822026
2024-10-18,SAF03,87.45496557211469,19.084608944741742,59565.75392825875
2024-10-18,SAF04,70.74962623386965,20.394286633331188,35044.77280663433
2024-10-18,SAF05,70.50594618954406,22.283054672261343,57702.92311197963
2024-10-18,SAF06,82.35556374253024,18.5661441509164,53479.808149184886
2024-10-18,SAF07,80.59485150644494,24.49132724422767,59279.419300584465
2024-10-18,SAF08,74.38087431589138,22.097952129363243,56616.94103157342
